date,port,species,weight_kg,price_per_kg_usd
2024-12-27,Roseau,lionfish,13.0,5.35
2024-12-27,Roseau,tuna,116.2,14.6
2024-12-27,Saint John's,snapper,81.0,8.72
2024-12-27,Saint John's,lobster,21.9,28.61
2024-12-27,Saint John's,kingfish,55.7,9.58
2024-12-27,Saint John's,mahi mahi,58.0,14.02
2024-12-27,Saint John's,lionfish,13.3,5.12
2024-12-27,Saint John's,tuna,75.3,15.3
2024-12-28,Castries,snapper,87.0,7.89
2024-12-28,Castries,lobster,36.0,32.83
2024-12-28,Castries,kingfish,62.3,13.45
2024-12-28,Castries,mahi mahi,68.8,12.52
2024-12-28,Castries,lionfish,13.9,6.41
2024-12-28,Castries,tuna,150.2,14.32
2024-12-28,Soufriere,snapper,49.0,9.15
2024-12-28,Soufriere,lobster,30.9,30.33
2024-12-28,Soufriere,kingfish,64.6,10.67
2024-12-28,Soufriere,mahi mahi,66.4,12.2
2024-12-28,Soufriere,lionfish,14.0,5.81
2024-12-28,Soufriere,tuna,113.8,13.24
2024-12-28,Kingstown,snapper,127.5,9.4
2024-12-28,Kingstown,lobster,35.0,29.21
2024-12-28,Kingstown,kingfish,65.4,11.38
2024-12-28,Kingstown,mahi mahi,72.0,12.22
2024-12-28,Kingstown,lionfish,11.5,6.8
2024-12-28,Kingstown,tuna,99.5,15.39
2024-12-28,Saint George's,snapper,88.4,7.7
2024-12-28,Saint George's,lobster,31.5,29.51
2024-12-28,Saint George's,kingfish,80.9,12.15
2024-12-28,Saint George's,mahi mahi,89.6,11.61
2024-12-28,Saint George's,lionfish,14.1,5.9
2024-12-28,Saint George's,tuna,107.3,14.74
2024-12-28,Roseau,snapper,86.6,10.45
2024-12-28,Roseau,lobster,19.0,31.94
2024-12-28,Roseau,kingfish,80.7,10.38
2024-12-28,Roseau,mahi mahi,87.7,11.66
2024-12-28,Roseau,lionfish,13.2,6.56
2024-12-28,Roseau,tuna,114.7,14.48
2024-12-28,Saint John's,snapper,72.8,10.26
2024-12-28,Saint John's,lobster,31.7,29.95
2024-12-28,Saint John's,kingfish,53.4,10.96
2024-12-28,Saint John's,mahi mahi,102.5,12.25
2024-12-28,Saint John's,lionfish,13.3,6.66
2024-12-28,Saint John's,tuna,107.3,16.03
2024-12-01,Castries,snapper,113.2,9.8
2024-12-01,Castries,lobster,30.4,30.06
2024-12-01,Castries,kingfish,53.6,11.69
2024-12-01,Castries,mahi mahi,47.0,12.46
2024-12-01,Castries,lionfish,10.6,6.48
2024-12-01,Castries,tuna,127.9,12.89
2024-12-01,Soufriere,snapper,72.4,10.13
2024-12-01,Soufriere,lobster,27.5,29.78
2024-12-01,Soufriere,kingfish,63.4,11.41
2024-12-01,Soufriere,mahi mahi,71.3,11.65
2024-12-01,Soufriere,lionfish,10.5,6.27
2024-12-01,Soufriere,tuna,156.4,13.7
2024-12-01,Kingstown,snapper,76.2,8.8
2024-12-01,Kingstown,lobster,32.9,30.51
2024-12-01,Kingstown,kingfish,71.8,12.58
2024-12-01,Kingstown,mahi mahi,86.5,12.21
2024-12-01,Kingstown,lionfish,13.4,6.77
2024-12-01,Kingstown,tuna,88.9,14.11
2024-12-01,Saint George's,snapper,74.6,8.48
2024-12-01,Saint George's,lobster,26.5,30.25
2024-12-01,Saint George's,kingfish,79.9,10.26
2024-12-01,Saint George's,mahi mahi,54.1,12.11
2024-12-01,Saint George's,lionfish,12.8,6.56
2024-12-01,Saint George's,tuna,119.4,13.65
2024-12-01,Roseau,snapper,100.2,8.43
2024-12-01,Roseau,lobster,26.6,31.12
2024-12-01,Roseau,kingfish,70.2,9.89
2024-12-01,Roseau,mahi mahi,86.8,12.4
2024-12-01,Roseau,lionfish,14.0,6.53
2024-12-01,Roseau,tuna,118.7,14.08
2024-12-01,Saint John's,snapper,84.2,9.54
2024-12-01,Saint John's,lobster,29.2,28.88
2024-12-01,Saint John's,kingfish,79.9,10.8
2024-12-01,Saint John's,mahi mahi,32.7,12.02
2024-12-01,Saint John's,lionfish,12.8,8.51
2024-12-01,Saint John's,tuna,123.4,14.87
2024-12-02,Castries,snapper,86.6,9.21
2024-12-02,Castries,lobster,26.7,29.9
2024-12-02,Castries,kingfish,64.7,10.16
2024-12-02,Castries,mahi mahi,51.8,11.35
2024-12-02,Castries,lionfish,11.8,5.46
2024-12-02,Castries,tuna,117.1,13.76
2024-12-02,Soufriere,snapper,76.6,10.05
2024-12-02,Soufriere,lobster,21.5,30.76
2024-12-02,Soufriere,kingfish,50.6,9.8
2024-12-02,Soufriere,mahi mahi,40.1,10.33
2024-12-02,Soufriere,lionfish,11.4,6.03
2024-12-02,Soufriere,tuna,131.0,12.92
2024-12-02,Kingstown,snapper,71.5,9.46
2024-12-02,Kingstown,lobster,36.1,28.86
2024-12-02,Kingstown,kingfish,34.2,11.05
2024-12-02,Kingstown,mahi mahi,39.0,11.48
2024-12-02,Kingstown,lionfish,12.7,5.99
2024-12-02,Kingstown,tuna,120.4,15.66
2024-12-02,Saint George's,snapper,115.7,8.14
2024-12-02,Saint George's,lobster,35.5,30.5
2024-12-02,Saint George's,kingfish,72.8,11.23
2024-12-02,Saint George's,mahi mahi,62.6,14.01
2024-12-02,Saint George's,lionfish,12.1,5.56
2024-12-02,Saint George's,tuna,109.2,14.66
2024-12-02,Roseau,snapper,82.7,9.25
2024-12-02,Roseau,lobster,43.9,31.09
2024-12-02,Roseau,kingfish,60.8,12.23
2024-12-02,Roseau,mahi mahi,62.7,12.84
2024-12-02,Roseau,lionfish,19.0,5.94
2024-12-02,Roseau,tuna,106.7,12.23
2024-12-02,Saint John's,snapper,89.5,10.5
2024-12-02,Saint John's,lobster,22.7,30.83
2024-12-02,Saint John's,kingfish,67.9,9.26
2024-12-02,Saint John's,mahi mahi,55.0,11.89
2024-12-02,Saint John's,lionfish,14.2,5.3
2024-12-02,Saint John's,tuna,103.8,13.51
2024-12-03,Castries,snapper,81.8,9.63
2024-12-03,Castries,lobster,28.1,28.98
2024-12-03,Castries,kingfish,81.6,11.38
2024-12-03,Castries,mahi mahi,74.6,11.96
2024-12-03,Castries,lionfish,12.3,7.09
2024-12-03,Castries,tuna,122.0,12.88
2024-12-03,Soufriere,snapper,71.0,7.76
2024-12-03,Soufriere,lobster,28.3,27.98
2024-12-03,Soufriere,kingfish,60.5,11.81
2024-12-03,Soufriere,mahi mahi,47.5,12.26
2024-12-03,Soufriere,lionfish,14.7,5.26
2024-12-03,Soufriere,tuna,103.3,14.94
2024-12-03,Kingstown,snapper,123.8,9.72
2024-12-03,Kingstown,lobster,30.4,31.01
2024-12-03,Kingstown,kingfish,74.4,10.32
2024-12-03,Kingstown,mahi mahi,75.7,10.6
2024-12-03,Kingstown,lionfish,11.8,7.54
2024-12-03,Kingstown,tuna,95.6,15.91
2024-12-03,Saint George's,snapper,102.8,7.69
2024-12-03,Saint George's,lobster,18.9,29.37
2024-12-03,Saint George's,kingfish,73.0,11.38
2024-12-03,Saint George's,mahi mahi,86.3,11.7
2024-12-03,Saint George's,lionfish,11.7,4.41
2024-12-03,Saint George's,tuna,154.8,13.53
2024-12-03,Roseau,snapper,85.6,9.12
2024-12-03,Roseau,lobster,19.7,29.05
2024-12-03,Roseau,kingfish,78.4,11.86
2024-12-03,Roseau,mahi mahi,69.6,11.44
2024-12-03,Roseau,lionfish,12.5,4.83
2024-12-03,Roseau,tuna,101.1,14.38
2024-12-03,Saint John's,snapper,115.2,8.82
2024-12-03,Saint John's,lobster,36.2,29.0
2024-12-03,Saint John's,kingfish,59.8,11.36
2024-12-03,Saint John's,mahi mahi,57.1,10.9
2024-12-03,Saint John's,lionfish,15.2,5.58
2024-12-03,Saint John's,tuna,78.7,14.29
2024-12-04,Castries,snapper,68.1,10.3
2024-12-04,Castries,lobster,30.9,30.0
2024-12-04,Castries,kingfish,41.9,10.19
2024-12-04,Castries,mahi mahi,64.7,10.66
2024-12-04,Castries,lionfish,11.9,6.45
2024-12-04,Castries,tuna,76.2,13.66
2024-12-04,Soufriere,snapper,107.3,9.59
2024-12-04,Soufriere,lobster,23.9,29.34
2024-12-04,Soufriere,kingfish,51.3,9.48
2024-12-04,Soufriere,mahi mahi,46.3,9.86
2024-12-04,Soufriere,lionfish,10.3,6.49
2024-12-04,Soufriere,tuna,125.5,14.66
2024-12-04,Kingstown,snapper,107.1,7.94
2024-12-04,Kingstown,lobster,25.0,29.63
2024-12-04,Kingstown,kingfish,64.2,9.32
2024-12-04,Kingstown,mahi mahi,82.8,11.42
2024-12-04,Kingstown,lionfish,10.2,5.57
2024-12-04,Kingstown,tuna,95.0,13.25
2024-12-04,Saint George's,snapper,88.6,7.99
2024-12-04,Saint George's,lobster,33.9,30.92
2024-12-04,Saint George's,kingfish,77.0,10.8
2024-12-04,Saint George's,mahi mahi,78.2,13.17
2024-12-04,Saint George's,lionfish,14.1,4.92
2024-12-04,Saint George's,tuna,89.5,15.42
2024-12-04,Roseau,snapper,112.3,7.7
2024-12-04,Roseau,lobster,33.5,30.91
2024-12-04,Roseau,kingfish,44.8,11.67
2024-12-04,Roseau,mahi mahi,57.0,12.39
2024-12-04,Roseau,lionfish,13.9,4.27
2024-12-04,Roseau,tuna,157.3,13.58
2024-12-04,Saint John's,snapper,75.9,9.43
2024-12-04,Saint John's,lobster,29.7,29.08
2024-12-04,Saint John's,kingfish,60.4,9.64
2024-12-04,Saint John's,mahi mahi,77.0,12.43
2024-12-04,Saint John's,lionfish,11.9,4.92
2024-12-04,Saint John's,tuna,114.6,14.73
2024-12-05,Castries,snapper,106.7,8.54
2024-12-05,Castries,lobster,29.7,32.52
2024-12-05,Castries,kingfish,79.2,10.66
2024-12-05,Castries,mahi mahi,74.5,13.8
2024-12-05,Castries,lionfish,15.4,4.46
2024-12-05,Castries,tuna,131.5,14.14
2024-12-05,Soufriere,snapper,114.9,8.98
2024-12-05,Soufriere,lobster,27.5,30.4
2024-12-05,Soufriere,kingfish,56.5,11.64
2024-12-05,Soufriere,mahi mahi,73.7,12.77
2024-12-05,Soufriere,lionfish,13.3,4.54
2024-12-05,Soufriere,tuna,151.4,16.31
2024-12-05,Kingstown,snapper,127.0,9.15
2024-12-05,Kingstown,lobster,23.8,28.53
2024-12-05,Kingstown,kingfish,77.3,11.32
2024-12-05,Kingstown,mahi mahi,57.0,10.94
2024-12-05,Kingstown,lionfish,14.1,3
2024-12-05,Kingstown,tuna,112.4,14.17
2024-12-05,Saint George's,snapper,101.8,11.76
2024-12-05,Saint George's,lobster,23.4,30.28
2024-12-05,Saint George's,kingfish,65.3,9.63
2024-12-05,Saint George's,mahi mahi,77.2,14.57
2024-12-05,Saint George's,lionfish,12.1,4.11
2024-12-05,Saint George's,tuna,112.8,15.82
2024-12-05,Roseau,snapper,96.8,9.44
2024-12-05,Roseau,lobster,30.4,30.95
2024-12-05,Roseau,kingfish,77.8,12.54
2024-12-05,Roseau,mahi mahi,78.6,12.22
2024-12-05,Roseau,lionfish,12.9,7.01
2024-12-05,Roseau,tuna,67.8,15.47
2024-12-05,Saint John's,snapper,98.5,8.99
2024-12-05,Saint John's,lobster,30.5,30.45
2024-12-05,Saint John's,kingfish,67.7,10.67
2024-12-05,Saint John's,mahi mahi,57.4,11.22
2024-12-05,Saint John's,lionfish,12.7,7.61
2024-12-05,Saint John's,tuna,97.2,13.7
2024-12-06,Castries,snapper,75.2,10.0
2024-12-06,Castries,lobster,23.2,31.49
2024-12-06,Castries,kingfish,41.8,11.78
2024-12-06,Castries,mahi mahi,67.8,13.14
2024-12-06,Castries,lionfish,9.5,3.65
2024-12-06,Castries,tuna,78.6,14.14
2024-12-06,Soufriere,snapper,98.3,7.75
2024-12-06,Soufriere,lobster,38.3,28.81
2024-12-06,Soufriere,kingfish,50.6,10.66
2024-12-06,Soufriere,mahi mahi,76.0,11.11
2024-12-06,Soufriere,lionfish,7.3,6.71
2024-12-06,Soufriere,tuna,109.8,14.29
2024-12-06,Kingstown,snapper,109.5,9.19
2024-12-06,Kingstown,lobster,22.7,30.75
2024-12-06,Kingstown,kingfish,44.1,11.63
2024-12-06,Kingstown,mahi mahi,72.1,12.42
2024-12-06,Kingstown,lionfish,9.3,5.46
2024-12-06,Kingstown,tuna,105.9,15.91
2024-12-06,Saint George's,snapper,99.5,8.09
2024-12-06,Saint George's,lobster,26.2,30.02
2024-12-06,Saint George's,kingfish,55.6,12.06
2024-12-06,Saint George's,mahi mahi,65.7,12.05
2024-12-06,Saint George's,lionfish,13.1,5.02
2024-12-06,Saint George's,tuna,108.9,13.97
2024-12-06,Roseau,snapper,133.1,8.96
2024-12-06,Roseau,lobster,36.2,30.2
2024-12-06,Roseau,kingfish,56.5,11.05
2024-12-06,Roseau,mahi mahi,117.7,10.36
2024-12-06,Roseau,lionfish,8.7,5.99
2024-12-06,Roseau,tuna,124.4,14.84
2024-12-06,Saint John's,snapper,125.3,8.89
2024-12-06,Saint John's,lobster,25.2,30.62
2024-12-06,Saint John's,kingfish,50.9,9.61
2024-12-06,Saint John's,mahi mahi,65.9,13.13
2024-12-06,Saint John's,lionfish,15.0,7.23
2024-12-06,Saint John's,tuna,117.1,12.95
2024-12-07,Castries,snapper,87.4,7.82
2024-12-07,Castries,lobster,25.6,29.79
2024-12-07,Castries,kingfish,74.7,12.3
2024-12-07,Castries,mahi mahi,80.3,11.54
2024-12-07,Castries,lionfish,12.7,5.17
2024-12-07,Castries,tuna,96.7,15.09
2024-12-07,Soufriere,snapper,116.8,9.21
2024-12-07,Soufriere,lobster,34.1,30.2
2024-12-07,Soufriere,kingfish,51.6,9.68
2024-12-07,Soufriere,mahi mahi,87.0,11.48
2024-12-07,Soufriere,lionfish,11.7,6.74
2024-12-07,Soufriere,tuna,74.2,13.51
2024-12-07,Kingstown,snapper,84.8,9.1
2024-12-07,Kingstown,lobster,26.0,30.84
2024-12-07,Kingstown,kingfish,54.3,11.52
2024-12-07,Kingstown,mahi mahi,80.9,12.55
2024-12-07,Kingstown,lionfish,11.7,6.15
2024-12-07,Kingstown,tuna,164.4,13.67
2024-12-07,Saint George's,snapper,81.1,8.9
2024-12-07,Saint George's,lobster,30.7,30.16
2024-12-07,Saint George's,kingfish,58.7,11.43
2024-12-07,Saint George's,mahi mahi,96.3,12.06
2024-12-07,Saint George's,lionfish,10.3,5.47
2024-12-07,Saint George's,tuna,114.8,12.9
2024-12-07,Roseau,snapper,80.3,8.94
2024-12-07,Roseau,lobster,31.8,28.08
2024-12-07,Roseau,kingfish,64.1,9.03
2024-12-07,Roseau,mahi mahi,78.8,11.44
2024-12-07,Roseau,lionfish,13.8,6.32
2024-12-07,Roseau,tuna,122.3,14.75
2024-12-07,Saint John's,snapper,97.3,9.68
2024-12-07,Saint John's,lobster,28.2,32.11
2024-12-07,Saint John's,kingfish,45.2,10.09
2024-12-07,Saint John's,mahi mahi,66.5,10.87
2024-12-07,Saint John's,lionfish,8.3,5.29
2024-12-07,Saint John's,tuna,123.2,14.44
2024-12-08,Castries,snapper,128.4,8.55
2024-12-08,Castries,lobster,34.6,29.28
2024-12-08,Castries,kingfish,70.0,11.36
2024-12-08,Castries,mahi mahi,95.6,13.03
2024-12-08,Castries,lionfish,12.3,5.49
2024-12-08,Castries,tuna,122.4,14.57
2024-12-08,Soufriere,snapper,100.4,8.65
2024-12-08,Soufriere,lobster,25.4,28.62
2024-12-08,Soufriere,kingfish,40.3,12.25
2024-12-08,Soufriere,mahi mahi,99.2,12.69
2024-12-08,Soufriere,lionfish,10.9,5.61
2024-12-08,Soufriere,tuna,128.1,14.22
2024-12-08,Kingstown,snapper,146.0,9.58
2024-12-08,Kingstown,lobster,31.5,29.04
2024-12-08,Kingstown,kingfish,63.4,10.68
2024-12-08,Kingstown,mahi mahi,89.9,10.24
2024-12-08,Kingstown,lionfish,11.0,4.48
2024-12-08,Kingstown,tuna,77.5,14.28
2024-12-08,Saint George's,snapper,78.1,6.99
2024-12-08,Saint George's,lobster,36.3,29.69
2024-12-08,Saint George's,kingfish,62.0,10.63
2024-12-08,Saint George's,mahi mahi,91.8,12.51
2024-12-08,Saint George's,lionfish,15.0,4.94
2024-12-08,Saint George's,tuna,107.6,13.58
2024-12-08,Roseau,snapper,70.4,11.34
2024-12-08,Roseau,lobster,35.4,29.66
2024-12-08,Roseau,kingfish,64.9,10.44
2024-12-08,Roseau,mahi mahi,73.1,10.63
2024-12-08,Roseau,lionfish,13.1,7.15
2024-12-08,Roseau,tuna,97.2,13.63
2024-12-08,Saint John's,snapper,68.6,6.45
2024-12-08,Saint John's,lobster,22.4,30.76
2024-12-08,Saint John's,kingfish,54.2,10.61
2024-12-08,Saint John's,mahi mahi,78.0,12.08
2024-12-08,Saint John's,lionfish,12.2,4.43
2024-12-08,Saint John's,tuna,80.1,13.64
2024-12-09,Castries,snapper,60.8,9.52
2024-12-09,Castries,lobster,29.2,29.97
2024-12-09,Castries,kingfish,44.5,10.49
2024-12-09,Castries,mahi mahi,69.3,12.06
2024-12-09,Castries,lionfish,13.3,6.08
2024-12-09,Castries,tuna,101.9,13.48
2024-12-09,Soufriere,snapper,87.1,8.26
2024-12-09,Soufriere,lobster,27.7,30.62
2024-12-09,Soufriere,kingfish,54.0,10.4
2024-12-09,Soufriere,mahi mahi,93.5,10.84
2024-12-09,Soufriere,lionfish,12.1,6.07
2024-12-09,Soufriere,tuna,144.7,12.97
2024-12-09,Kingstown,snapper,82.6,7.64
2024-12-09,Kingstown,lobster,37.5,27.99
2024-12-09,Kingstown,kingfish,62.4,11.05
2024-12-09,Kingstown,mahi mahi,101.8,12.37
2024-12-09,Kingstown,lionfish,10.2,5.64
2024-12-09,Kingstown,tuna,139.4,14.78
2024-12-09,Saint George's,snapper,101.8,8.05
2024-12-09,Saint George's,lobster,28.3,29.68
2024-12-09,Saint George's,kingfish,51.5,10.89
2024-12-09,Saint George's,mahi mahi,101.2,13.08
2024-12-09,Saint George's,lionfish,12.8,4.82
2024-12-09,Saint George's,tuna,102.5,12.71
2024-12-09,Roseau,snapper,112.7,9.9
2024-12-09,Roseau,lobster,38.5,29.19
2024-12-09,Roseau,kingfish,53.1,12.13
2024-12-09,Roseau,mahi mahi,65.4,11.39
2024-12-09,Roseau,lionfish,8.7,7.11
2024-12-09,Roseau,tuna,102.3,15.34
2024-12-09,Saint John's,snapper,88.7,8.64
2024-12-09,Saint John's,lobster,42.0,31.92
2024-12-09,Saint John's,kingfish,54.5,11.21
2024-12-09,Saint John's,mahi mahi,61.9,12.45
2024-12-09,Saint John's,lionfish,13.6,6.09
2024-12-09,Saint John's,tuna,145.0,12.72
2024-12-10,Castries,snapper,70.0,9.59
2024-12-10,Castries,lobster,33.5,29.95
2024-12-10,Castries,kingfish,61.9,11.3
2024-12-10,Castries,mahi mahi,38.0,11.86
2024-12-10,Castries,lionfish,14.4,5.44
2024-12-10,Castries,tuna,63.8,15.34
2024-12-10,Soufriere,snapper,102.7,9.06
2024-12-10,Soufriere,lobster,17.8,30.35
2024-12-10,Soufriere,kingfish,61.7,10.66
2024-12-10,Soufriere,mahi mahi,75.2,14.91
2024-12-10,Soufriere,lionfish,7.8,4.91
2024-12-10,Soufriere,tuna,139.0,13.83
2024-12-10,Kingstown,snapper,112.1,7.86
2024-12-10,Kingstown,lobster,32.5,31.35
2024-12-10,Kingstown,kingfish,67.6,11.5
2024-12-10,Kingstown,mahi mahi,60.4,12.19
2024-12-10,Kingstown,lionfish,10.9,5.79
2024-12-10,Kingstown,tuna,73.7,15.84
2024-12-10,Saint George's,snapper,81.1,11.01
2024-12-10,Saint George's,lobster,35.7,29.07
2024-12-10,Saint George's,kingfish,48.9,11.62
2024-12-10,Saint George's,mahi mahi,65.8,11.02
2024-12-10,Saint George's,lionfish,9.1,5.29
2024-12-10,Saint George's,tuna,109.8,13.38
2024-12-10,Roseau,snapper,86.0,9.3
2024-12-10,Roseau,lobster,32.9,30.74
2024-12-10,Roseau,kingfish,59.3,11.51
2024-12-10,Roseau,mahi mahi,69.2,11.91
2024-12-10,Roseau,lionfish,14.3,5.64
2024-12-10,Roseau,tuna,66.3,14.79
2024-12-10,Saint John's,snapper,76.0,8.97
2024-12-10,Saint John's,lobster,34.4,28.68
2024-12-10,Saint John's,kingfish,34.7,10.9
2024-12-10,Saint John's,mahi mahi,43.5,12.6
2024-12-10,Saint John's,lionfish,12.2,6.29
2024-12-10,Saint John's,tuna,121.9,13.49
2024-12-11,Castries,snapper,93.6,9.58
2024-12-11,Castries,lobster,27.7,32.15
2024-12-11,Castries,kingfish,62.6,11.81
2024-12-11,Castries,mahi mahi,73.4,13.04
2024-12-11,Castries,lionfish,10.5,5.72
2024-12-11,Castries,tuna,87.1,14.61
2024-12-11,Soufriere,snapper,73.5,11.76
2024-12-11,Soufriere,lobster,24.8,28.42
2024-12-11,Soufriere,kingfish,71.6,11.68
2024-12-11,Soufriere,mahi mahi,77.2,12.67
2024-12-11,Soufriere,lionfish,9.5,5.68
2024-12-11,Soufriere,tuna,105.0,14.94
2024-12-11,Kingstown,snapper,97.9,8.73
2024-12-11,Kingstown,lobster,29.2,28.99
2024-12-11,Kingstown,kingfish,52.6,11.32
2024-12-11,Kingstown,mahi mahi,58.9,12.08
2024-12-11,Kingstown,lionfish,14.2,6.3
2024-12-11,Kingstown,tuna,148.1,14.57
2024-12-11,Saint George's,snapper,94.3,8.5
2024-12-11,Saint George's,lobster,27.6,29.36
2024-12-11,Saint George's,kingfish,81.7,8.46
2024-12-11,Saint George's,mahi mahi,86.5,12.36
2024-12-11,Saint George's,lionfish,15.6,4.86
2024-12-11,Saint George's,tuna,95.6,14.67
2024-12-11,Roseau,snapper,73.6,9.07
2024-12-11,Roseau,lobster,29.7,29.25
2024-12-11,Roseau,kingfish,66.4,8.62
2024-12-11,Roseau,mahi mahi,108.0,12.01
2024-12-11,Roseau,lionfish,8.8,5.52
2024-12-11,Roseau,tuna,82.6,14.17
2024-12-11,Saint John's,snapper,101.0,9.5
2024-12-11,Saint John's,lobster,37.7,29.01
2024-12-11,Saint John's,kingfish,72.0,12.21
2024-12-11,Saint John's,mahi mahi,51.1,12.86
2024-12-11,Saint John's,lionfish,11.7,6.54
2024-12-11,Saint John's,tuna,102.5,15.66
2024-12-12,Castries,snapper,71.9,9.3
2024-12-12,Castries,lobster,28.9,29.49
2024-12-12,Castries,kingfish,52.4,11.79
2024-12-12,Castries,mahi mahi,60.7,12.58
2024-12-12,Castries,lionfish,15.3,6.49
2024-12-12,Castries,tuna,86.7,14.13
2024-12-12,Soufriere,snapper,64.3,8.82
2024-12-12,Soufriere,lobster,27.5,31.74
2024-12-12,Soufriere,kingfish,58.3,11.95
2024-12-12,Soufriere,mahi mahi,98.8,11.68
2024-12-12,Soufriere,lionfish,13.2,6.23
2024-12-12,Soufriere,tuna,97.7,13.72
2024-12-12,Kingstown,snapper,99.5,9.38
2024-12-12,Kingstown,lobster,33.6,30.88
2024-12-12,Kingstown,kingfish,81.5,9.79
2024-12-12,Kingstown,mahi mahi,78.8,11.98
2024-12-12,Kingstown,lionfish,12.3,4.86
2024-12-12,Kingstown,tuna,123.4,14.27
2024-12-12,Saint George's,snapper,107.0,9.97
2024-12-12,Saint George's,lobster,45.2,29.21
2024-12-12,Saint George's,kingfish,40.1,10.66
2024-12-12,Saint George's,mahi mahi,62.5,12.22
2024-12-12,Saint George's,lionfish,11.9,6.49
2024-12-12,Saint George's,tuna,125.7,13.02
2024-12-12,Roseau,snapper,78.5,8.93
2024-12-12,Roseau,lobster,30.4,29.58
2024-12-12,Roseau,kingfish,76.6,9.92
2024-12-12,Roseau,mahi mahi,90.1,13.02
2024-12-12,Roseau,lionfish,12.8,7.0
2024-12-12,Roseau,tuna,60.8,13.25
2024-12-12,Saint John's,snapper,90.1,8.81
2024-12-12,Saint John's,lobster,37.3,29.99
2024-12-12,Saint John's,kingfish,74.6,10.42
2024-12-12,Saint John's,mahi mahi,58.4,12.43
2024-12-12,Saint John's,lionfish,10.7,6.0
2024-12-12,Saint John's,tuna,126.0,15.28
2024-12-13,Castries,snapper,104.5,8.85
2024-12-13,Castries,lobster,42.2,29.28
2024-12-13,Castries,kingfish,53.2,10.37
2024-12-13,Castries,mahi mahi,92.4,11.1
2024-12-13,Castries,lionfish,11.8,5.84
2024-12-13,Castries,tuna,125.3,15.24
2024-12-13,Soufriere,snapper,99.0,9.02
2024-12-13,Soufriere,lobster,28.8,28.66
2024-12-13,Soufriere,kingfish,57.6,11.07
2024-12-13,Soufriere,mahi mahi,72.6,10.91
2024-12-13,Soufriere,lionfish,13.8,7.16
2024-12-13,Soufriere,tuna,116.3,14.57
2024-12-13,Kingstown,snapper,98.5,8.56
2024-12-13,Kingstown,lobster,35.7,29.59
2024-12-13,Kingstown,kingfish,52.1,11.7
2024-12-13,Kingstown,mahi mahi,66.0,12.75
2024-12-13,Kingstown,lionfish,9.0,5.01
2024-12-13,Kingstown,tuna,96.9,15.14
2024-12-13,Saint George's,snapper,82.8,10.68
2024-12-13,Saint George's,lobster,40.2,29.99
2024-12-13,Saint George's,kingfish,66.9,11.71
2024-12-13,Saint George's,mahi mahi,86.6,10.72
2024-12-13,Saint George's,lionfish,11.1,6.37
2024-12-13,Saint George's,tuna,85.9,12.23
2024-12-13,Roseau,snapper,76.9,9.66
2024-12-13,Roseau,lobster,38.1,30.16
2024-12-13,Roseau,kingfish,64.1,11.17
2024-12-13,Roseau,mahi mahi,103.9,13.17
2024-12-13,Roseau,lionfish,8.3,7.77
2024-12-13,Roseau,tuna,142.3,13.29
2024-12-13,Saint John's,snapper,66.2,9.16
2024-12-13,Saint John's,lobster,32.5,28.86
2024-12-13,Saint John's,kingfish,48.4,9.64
2024-12-13,Saint John's,mahi mahi,72.9,11.07
2024-12-13,Saint John's,lionfish,10.7,5.08
2024-12-13,Saint John's,tuna,94.9,15.0
2024-12-14,Castries,snapper,75.2,7.9
2024-12-14,Castries,lobster,35.2,30.48
2024-12-14,Castries,kingfish,64.4,10.79
2024-12-14,Castries,mahi mahi,72.1,11.69
2024-12-14,Castries,lionfish,11.3,7.23
2024-12-14,Castries,tuna,110.4,14.18
2024-12-14,Soufriere,snapper,95.8,9.97
2024-12-14,Soufriere,lobster,30.7,29.34
2024-12-14,Soufriere,kingfish,42.7,10.27
2024-12-14,Soufriere,mahi mahi,71.0,11.84
2024-12-14,Soufriere,lionfish,13.6,6.49
2024-12-14,Soufriere,tuna,102.1,12.44
2024-12-14,Kingstown,snapper,99.4,7.95
2024-12-14,Kingstown,lobster,31.3,29.48
2024-12-14,Kingstown,kingfish,55.0,9.84
2024-12-14,Kingstown,mahi mahi,83.3,11.26
2024-12-14,Kingstown,lionfish,8.9,5.58
2024-12-14,Kingstown,tuna,127.0,13.07
2024-12-14,Saint George's,snapper,55.7,9.49
2024-12-14,Saint George's,lobster,22.9,28.67
2024-12-14,Saint George's,kingfish,65.1,12.79
